Date:;2020-07-06 15:57:23,,
26112.000;-1;-9.7,,
26240.000;-1;-10.1,,
26368.000;-1;-10.7,,
26496.000;-4;-9.2,,
26624.000;0;-10.2,,
26752.000;-1;-10.6,,
26880.000;-3;-10.2,,
27008.000;-1;-10.5,,
27136.000;-6;-9.1,,
27264.000;-1;-9.4,,
27392.000;-3;-9.3,,
27520.000;-1;-10.0,,
27648.000;-1;-10.6,,
27776.000;-1;-11.0,,
27904.000;-7;-10.0,,
28032.000;-1;-10.3,,
28160.000;-10;-7.7,,
28288.000;-1;-8.9,,
28416.000;0;-9.8,,
28544.000;0;-10.5,,
28672.000;-1;-11.1,,
28800.000;-5;-10.4,,
28928.000;-1;-10.7,,
29056.000;-1;-11.3,,
29184.000;-6;-10.0,,
29312.000;-10;-7.9,,
29440.000;0;-8.7,,
29568.000;0;-9.7,,
29696.000;0;-10.4,,
29824.000;0;-11.2,,
29952.000;0;-12.0,,
30080.000;0;-12.7,,
30208.000;-1;-13.2,,
30336.000;-8;-11.6,,
30464.000;-6;-9.0,,
30592.000;0;-9.8,,
30720.000;-1;-10.5,,
30848.000;-4;-9.9,,
30976.000;-3;-9.4,,
31104.000;-2;-9.3,,
31232.000;-3;-8.7,,
31360.000;-2;-8.5,,
31488.000;0;-9.3,,
31616.000;0;-10.0,,
31744.000;-1;-10.4,,
31872.000;-2;-10.3,,
32000.000;-6;-8.4,,
32128.000;-1;-8.1,,
32256.000;-1;-8.7,,
32384.000;-1;-9.2,,
32512.000;-1;-9.7,,
32640.000;-8;-8.2,,
32768.000;-1;-8.6,,
32896.000;-1;-9.2,,
33024.000;-1;-9.7,,
33152.000;-3;-9.4,,
33280.000;-4;-8.1,,
33408.000;-1;-9.0,,
33536.000;-1;-9.2,,
33664.000;-4;-8.4,,
33792.000;-1;-8.9,,
33920.000;-4;-8.4,,
34048.000;-7;-5.7,,
34176.000;0;-6.8,,
34304.000;0;-7.5,,
34432.000;0;-8.3,,
34560.000;0;-9.0,,
34688.000;0;-9.8,,
34816.000;-1;-10.4,,
34944.000;-1;-11.2,,
35072.000;0;-11.9,,
35200.000;-15;-8.5,,
35328.000;-3;-6.0,,
35456.000;0;-6.8,,
35584.000;0;-7.6,,
35712.000;0;-8.3,,
35840.000;0;-9.2,,
35968.000;0;-9.9,,
36096.000;0;-10.7,,
36224.000;-1;-11.3,,
36352.000;-14;-7.5,,
36480.000;-6;-5.1,,
36608.000;0;-5.8,,
36736.000;0;-6.6,,
36864.000;0;-7.3,,
36992.000;-1;-7.9,,
37120.000;-5;-7.4,,
37248.000;-4;-6.2,,
37376.000;-1;-6.7,,
37504.000;-2;-6.9,,
37632.000;-1;-6.4,,
37760.000;0;-7.2,,
37888.000;0;-8.0,,
38016.000;0;-8.7,,
38144.000;-3;-8.7,,
38272.000;-7;-5.3,,
38400.000;-1;-6.2,,
38528.000;-1;-6.6,,
38656.000;-2;-6.9,,
38784.000;-2;-6.4,,
38912.000;-1;-6.1,,
39040.000;-1;-6.7,,
39168.000;0;-7.3,,
39296.000;-1;-7.8,,
39424.000;-3;-7.4,,
39552.000;-2;-6.3,,
39680.000;-1;-7.0,,
39808.000;-1;-7.5,,
39936.000;-5;-6.4,,
40064.000;-3;-5.0,,
40192.000;0;-5.9,,
40320.000;-1;-6.5,,
40448.000;-1;-7.1,,
40576.000;-1;-7.7,,
40704.000;-1;-7.9,,
40832.000;-1;-8.6,,
40960.000;-12;-5.7,,
41088.000;-3;-5.1,,
41216.000;-1;-5.6,,
41344.000;-1;-6.1,,
41472.000;-3;-5.7,,
41600.000;-2;-5.9,,
41728.000;-2;-6.0,,
41856.000;-3;-5.8,,
41984.000;-5;-4.8,,
42112.000;-1;-5.3,,
42240.000;-2;-5.4,,
42368.000;-2;-5.5,,
42496.000;-1;-6.1,,
42624.000;-1;-6.6,,
42752.000;-1;-6.9,,
42880.000;-12;-4.1,,
43008.000;-1;-4.6,,
43136.000;0;-5.5,,
43264.000;-2;-5.7,,
43392.000;-3;-5.6,,
43520.000;-3;-5.5,,
43648.000;-5;-4.1,,
43776.000;-3;-3.5,,
43904.000;0;-4.4,,
44032.000;0;-5.2,,
44160.000;0;-6.1,,
44288.000;0;-6.8,,
44416.000;-2;-6.9,,
44544.000;-4;-6.3,,
44672.000;-5;-4.8,,
44800.000;-1;-5.1,,
44928.000;-1;-5.8,,
45056.000;-1;-6.0,,
45184.000;-4;-5.0,,
45312.000;-1;-5.4,,
45440.000;-1;-5.8,,
45568.000;-2;-6.0,,
45696.000;-1;-6.6,,
45824.000;-2;-6.5,,
45952.000;-3;-6.1,,
46080.000;-4;-5.0,,
46208.000;-2;-4.5,,
46336.000;-1;-5.0,,
46464.000;-1;-5.6,,
46592.000;-1;-6.2,,
46720.000;-1;-6.6,,
46848.000;-5;-5.5,,
46976.000;-1;-5.9,,
47104.000;-1;-6.1,,
47232.000;-2;-6.3,,
47360.000;-5;-5.0,,
47488.000;0;-5.8,,
47616.000;-1;-6.3,,
47744.000;0;-7.2,,
47872.000;-1;-7.5,,
48000.000;-3;-7.0,,
48128.000;-3;-5.9,,
48256.000;-3;-5.9,,
48384.000;-1;-6.4,,
48512.000;0;-7.1,,
48640.000;-1;-7.8,,
48768.000;-3;-7.6,,
48896.000;-3;-6.5,,
49024.000;-1;-6.9,,
49152.000;-3;-6.4,,
49280.000;-2;-6.8,,
49408.000;-2;-6.3,,
49536.000;-1;-6.7,,
49664.000;-2;-6.8,,
49792.000;-2;-6.8,,
49920.000;-1;-7.2,,
50048.000;-2;-7.2,,
50176.000;-3;-6.5,,
50304.000;-2;-6.7,,
50432.000;-1;-7.2,,
50560.000;-2;-7.3,,
50688.000;-2;-7.8,,
50816.000;0;-8.5,,
50944.000;-4;-8.1,,
51072.000;-5;-7.1,,
51200.000;-1;-7.5,,
51328.000;-1;-7.9,,
51456.000;-4;-7.6,,
51584.000;-2;-7.7,,
51712.000;-2;-7.1,,
51840.000;-1;-7.8,,
51968.000;-1;-7.9,,
52096.000;-2;-8.0,,
52224.000;-3;-8.0,,
52352.000;-1;-8.3,,
52480.000;0;-9.0,,
52608.000;-1;-9.5,,
52736.000;-3;-9.4,,
52864.000;-6;-7.6,,
52992.000;-1;-7.6,,
53120.000;-1;-8.4,,
53248.000;-1;-9.1,,
53376.000;-1;-9.8,,
53504.000;-5;-8.2,,
53632.000;-1;-8.8,,
53760.000;-2;-8.7,,
53888.000;-1;-9.3,,
54016.000;-1;-9.9,,
54144.000;-2;-10.3,,
54272.000;-1;-11.2,,
54400.000;-10;-8.8,,
54528.000;-1;-9.0,,
54656.000;0;-9.8,,
54784.000;0;-10.6,,
54912.000;0;-11.5,,
55040.000;0;-12.2,,
55168.000;-1;-12.5,,
55296.000;-6;-9.6,,
55424.000;-2;-9.3,,
55552.000;-1;-9.6,,
55680.000;-6;-8.8,,
55808.000;-1;-9.1,,
55936.000;0;-9.9,,
56064.000;-1;-10.5,,
56192.000;-3;-10.6,,
56320.000;-1;-10.4,,
56448.000;-1;-10.9,,
56576.000;-2;-10.0,,
56704.000;0;-10.7,,
56832.000;-1;-11.0,,
56960.000;-1;-11.5,,
57088.000;-4;-10.9,,
57216.000;-1;-9.7,,
57344.000;0;-10.5,,
57472.000;-2;-10.5,,
57600.000;-4;-10.3,,
57728.000;-1;-10.6,,
57856.000;-1;-10.9,,
57984.000;-11;-8.2,,
58112.000;-1;-8.6,,
58240.000;-1;-9.3,,
58368.000;-1;-9.7,,
58496.000;0;-10.6,,
58624.000;-1;-10.9,,
58752.000;-5;-10.0,,
58880.000;0;-10.7,,
59008.000;0;-11.5,,
59136.000;-1;-12.1,,
59264.000;-10;-9.5,,
59392.000;-9;-7.6,,
59520.000;-1;-8.4,,
59648.000;0;-9.3,,
59776.000;0;-10.1,,
59904.000;0;-10.9,,
60032.000;0;-11.7,,
60160.000;-1;-12.2,,
60288.000;-1;-13.1,,
60416.000;-6;-11.8,,
60544.000;-5;-8.1,,
60672.000;0;-9.0,,
60800.000;0;-9.8,,
60928.000;0;-10.6,,
61056.000;0;-11.4,,
61184.000;0;-12.3,,
61312.000;-1;-12.9,,
61440.000;0;-13.7,,
61568.000;-8;-10.6,,
61696.000;-3;-10.3,,
61824.000;-4;-8.6,,
61952.000;-1;-9.0,,
62080.000;-1;-9.3,,
62208.000;-11;-6.8,,
62336.000;0;-8.0,,
62464.000;0;-8.8,,
62592.000;0;-9.5,,
62720.000;0;-10.3,,
62848.000;-1;-10.7,,
62976.000;-1;-11.1,,
63104.000;-13;-7.9,,
63232.000;-6;-6.7,,
63360.000;0;-7.7,,
63488.000;0;-8.5,,
63616.000;0;-9.1,,
63744.000;-3;-8.7,,
63872.000;-4;-7.9,,
